symbol,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
ACTN2,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,-1,0,1,1,0,0,1,1,0
ACTN3,0,0,0,1,-1,-1,1,1,-1,0,-1,-1,1,1,1,0,2,2,1,1,0,1,-1,2
ACTN4,0,0,0,2,-1,0,0,-1,-1,1,1,-1,1,2,0,0,0,-1,-1,-1,0,-1,0,1
ACTR1A,-1,0,0,1,1,-1,0,-1,1,0,0,0,0,1,0,-1,-1,0,-1,0,0,1,-1,0
ACTR1B,0,0,-1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,-1,-1,0
ACTR2,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,-1,-1,1,1
ACTR3,0,0,-1,1,0,0,0,1,1,0,1,0,0,0,-1,1,0,0,-1,1,0,-1,1,0
ACTR3B,1,0,0,-1,0,1,1,1,1,0,-1,1,1,0,1,1,-1,0,1,1,0,-1,1,1
ACTR3BP2,0,0,1,1,0,0,0,1,1,0,1,1,-1,0,-1,1,0,0,-1,0,0,-1,0,0
ACTR3BP5,0,0,-1,1,0,-1,0,1,1,-1,0,0,-1,1,0,-1,0,0,-1,1,0,1,-1,0
ACTR3C,1,0,0,1,0,1,1,1,1,0,-1,1,1,0,1,1,-1,0,1,1,0,-1,1,1
ACTR5,0,0,1,-1,0,1,0,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
ACTR6,0,0,0,-1,0,0,1,-1,1,0,1,1,0,0,-1,-1,2,0,0,0,0,1,1,1
ACTR8,0,0,0,-1,0,0,0,-1,0,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,-1,-1,1
ACTR10,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,1,0,-1,0,-1,1,0,0,1,1,0
ACTRT2,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,1,0,2,1,0,0,2,1,-1,0,-1,0,1
ACVR1,0,0,-1,0,0,0,0,0,1,0,1,0,0,0,-1,1,0,0,-1,1,0,-1,1,0
ACVR1B,0,0,0,-1,-1,0,1,-1,1,0,-1,1,1,0,1,-1,0,0,-1,1,0,1,0,1
ACVR1C,0,0,-1,0,0,0,0,0,1,0,1,0,0,0,-1,1,0,0,-1,1,0,-1,1,0
ACVR2A,0,0,-1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-2,0,0,-1,1,0
ACVR2B,0,0,0,-1,0,1,0,-1,-1,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,0,-1,1
ACVRL1,0,0,0,-1,-1,0,1,-1,1,0,-1,1,1,0,1,-1,0,0,-1,1,0,1,0,1
ACY1,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1
ACY3,0,0,0,1,-1,-1,1,-1,-1,0,-1,2,1,1,1,0,2,2,1,1,0,1,-1,2
ACYP1,0,0,-1,-1,0,0,0,-1,1,0,-1,0,0,1,0,-1,0,-1,1,0,0,1,0,0
ACYP2,0,0,1,2,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,-1,1,0
ADA,0,0,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1
ADA2,0,0,-1,2,-1,0,1,-1,1,0,-1,-1,-1,1,-2,-1,0,0,-1,-1,2,-1,0,1
ADAD1,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,0
ADAD2,0,0,-1,-1,1,-1,0,-1,0,-1,-1,0,0,-1,1,0,0,-1,0,-1,0,1,-1,-1
ADAL,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,2,-1,0,0,0,0,-1,0
ADAM1A,0,0,0,-1,0,0,1,-1,1,0,1,1,1,1,1,-1,0,0,1,0,0,1,0,1
ADAM2,-2,0,-2,-2,1,-1,0,-1,-1,-2,1,-1,-2,1,0,-2,0,-1,-1,0,1,1,-1,-1
ADAM3A,-2,0,-2,-2,1,-1,0,-1,-1,-2,1,-1,-2,1,0,-2,0,-1,-1,0,1,1,-1,-1
ADAM5,-2,0,-2,-2,1,-1,0,-1,-1,-2,2,-1,-2,1,0,-2,0,-1,-1,0,1,1,-1,-1
ADAM6,2,2,1,2,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1
ADAM7,0,0,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,1,0,-1,0,-1,-1,1,-1
ADAM8,-1,0,-1,1,-2,-1,0,1,2,0,0,-1,0,1,1,-2,0,0,-1,0,0,-1,-1,-1
ADAM9,0,0,-1,-1,0,-1,0,-1,-1,-1,1,0,-1,1,0,-1,0,0,-1,0,1,1,0,2
ADAM10,0,0,1,-1,-1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,-1
ADAM11,0,0,-1,0,0,0,0,-1,1,-1,1,0,1,1,1,-1,1,0,1,-1,0,1,0,1
ADAM12,0,0,0,1,2,-1,0,-1,1,0,0,-1,0,1,1,-1,0,0,-1,0,0,-1,-1,-1
ADAM15,1,1,1,1,0,0,0,1,1,0,1,1,0,1,-1,-1,-1,1,1,0,0,1,0,0
ADAM17,0,0,0,-1,0,0,0,1,1,0,1,1,1,1,0,2,-1,0,-1,0,0,-1,1,0
ADAM18,-2,0,-2,-2,1,-1,0,-1,-1,-2,1,-1,-2,1,0,-2,0,-1,-1,0,1,1,-1,-1
ADAM19,0,0,0,1,-1,0,1,1,1,0,1,1,-1,1,-1,-1,0,1,-1,0,1,1,-1,0
ADAM20,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,1,1,-1,0,-1,1,0,0,1,0,0
ADAM20P1,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,1,1,-1,0,-1,1,0,0,1,0,0
ADAM21,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,1,1,-1,0,-1,1,0,0,1,0,0
ADAM21P1,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,1,1,-1,0,-1,1,0,0,1,0,0
ADAM22,1,-1,-1,1,0,1,1,0,1,0,2,1,1,0,-1,1,-1,0,-1,1,0,-1,1,1
ADAM23,0,0,-1,-1,0,0,0,-1,1,0,1,0,1,0,0,1,0,0,1,1,0,-1,1,0
ADAM28,0,0,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,1,0,-1,0,-1,-1,1,-1
ADAM29,0,0,-1,-2,0,-1,0,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,1
ADAM30,0,0,1,1,0,-1,0,1,-1,0,-1,0,0,1,1,1,0,1,1,0,0,-1,1,0
ADAM32,0,0,-1,-1,1,-1,0,-1,-1,-1,1,0,1,1,0,-1,0,0,-1,0,1,1,0,1
ADAM33,0,0,0,1,-1,-1,0,0,1,0,1,0,1,-1,1,1,2,1,-1,1,-1,0,0,1
ADAMDEC1,0,0,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,1,0,-1,0,-1,-1,1,-1
ADAMTS1,0,0,-1,-1,1,-1,0,1,0,0,-2,-1,0,2,0,-1,1,0,1,0,0,1,0,1
ADAMTS2,0,0,0,1,0,0,1,2,1,0,1,1,0,1,1,-1,0,1,-1,0,1,0,-1,1
ADAMTS3,0,0,-1,-1,0,-1,0,-2,0,0,-1,0,-1,0,-1,-1,0,-1,1,0,0,-1,-1,2
ADAMTS4,1,1,1,-1,0,0,0,1,1,0,1,1,0,0,0,-1,-1,1,1,0,0,1,0,0
ADAMTS5,0,0,-1,-1,1,-1,0,1,0,0,-2,-1,0,2,0,-1,1,0,1,0,0,1,0,1
ADAMTS6,0,0,1,-1,0,1,1,-1,1,0,1,-1,0,0,-1,-1,1,0,1,1,0,1,0,-1
ADAMTS7,0,0,-1,1,-1,0,1,-2,1,0,1,0,0,-1,1,1,0,1,1,0,0,-1,-1,1
ADAMTS8,0,0,0,-1,0,-1,1,-1,-1,1,-1,-1,1,-1,0,1,-1,-1,-1,1,1,2,-1,1
ADAMTS9,0,0,0,1,0,1,0,1,0,0,0,-1,-1,0,0,1,-1,0,-1,0,-1,-1,1,1
ADAMTS9-AS2,0,0,0,1,0,1,0,1,0,0,0,-1,-1,0,-2,1,-1,0,-1,0,-1,-1,1,1
ADAMTS10,-2,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,-1
ADAMTS12,1,0,0,1,0,1,1,1,1,1,1,1,-1,0,0,-1,0,0,1,1,0,1,1,0
ADAMTS13,0,0,-1,-1,-1,-1,0,0,1,0,-1,-1,1,-1,2,-1,-1,-1,-1,-1,0,1,-1,1
ADAMTS14,-1,0,-1,1,-1,-1,0,1,1,-1,0,0,0,0,1,-1,0,0,-1,1,0,-1,-1,0
ADAMTS15,0,0,0,-1,0,-1,1,-1,-1,1,-1,-1,1,-1,0,1,-1,-1,-1,1,1,2,-1,1
ADAMTS16,1,0,0,2,0,1,1,1,1,1,1,1,-1,0,0,-1,0,0,1,1,0,1,1,1
ADAMTS17,0,0,0,1,0,1,1,0,1,0,1,0,0,-1,-1,1,0,1,1,0,0,-1,0,1
ADAMTS18,0,0,0,-1,1,-1,0,-1,0,1,-1,1,0,-1,1,1,1,-1,1,2,0,0,0,-1
ADAMTS19,0,0,1,1,0,1,1,-1,1,1,1,1,0,0,-1,-1,0,1,0,0,1,1,0,0
ADAMTS20,0,0,1,1,0,0,1,-1,1,0,-1,1,1,2,0,-1,1,0,-1,0,0,1,1,1
ADAMTSL1,0,0,1,-1,0,-1,0,-1,0,0,-1,-1,-1,1,-2,-1,-1,-1,-1,-1,0,-1,-1,1
ADAMTSL2,0,0,-1,-1,-1,-1,0,0,1,0,-1,-1,1,-1,2,-1,-1,-1,-1,-1,0,1,-1,1
ADAMTSL3,0,0,0,1,0,1,1,-2,1,0,1,0,0,-1,0,1,0,1,1,0,0,-1,0,1
ADAMTSL4,-1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,-1,0,1,1,0,0,1,0,1
ADAMTSL5,-2,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1
ADAP1,1,0,-1,-1,0,0,1,-1,1,1,1,2,-1,-1,1,1,-1,-1,1,1,0,1,1,0
ADAP2,0,0,0,-1,0,0,0,-1,1,0,1,0,1,1,-2,-1,0,0,-1,0,0,1,0,1
ADAR,1,1,1,1,0,0,0,1,1,0,1,1,0,-1,0,-1,-1,1,1,0,0,1,0,2
ADARB1,0,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,1,1,-1,0,0,1,-1,0,0,-1,1
ADARB2,0,0,-1,1,0,-1,0,-1,-1,-1,0,0,-1,-1,1,1,0,0,-1,-1,0,1,-1,0
ADARB2-AS1,0,0,-1,1,0,-1,0,1,-1,-1,0,0,-1,-1,1,1,0,0,-1,-1,0,1,-1,0
ADAT1,0,0,0,-1,0,-1,0,-1,0,1,-1,1,0,-1,1,1,1,-1,1,2,0,0,-1,-1
ADAT2,0,-2,-1,-1,0,-1,0,1,0,0,-1,0,0,0,-1,1,1,-1,1,1,0,-1,-1,0
ADAT3,-2,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1
ADCK1,0,0,-1,2,0,0,0,-1,1,0,-1,0,0,1,1,-1,0,-1,1,0,0,1,0,0
ADCK2,1,0,0,1,0,1,1,1,1,0,-1,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
ADCK5,1,0,-1,2,1,0,0,1,-1,1,0,2,1,0,2,0,0,0,0,-1,0,1,0,1
ADCY1,1,0,0,1,0,1,1,-1,1,1,1,1,-1,-1,0,1,-1,-1,1,2,0,1,2,1
ADCY2,1,0,0,2,0,1,1,1,1,1,1,1,-1,0,0,-1,0,0,1,1,0,1,1,1
ADCY3,0,0,-1,0,0,0,0,1,1,0,1,1,1,1,0,1,-1,0,-1,1,0,-1,1,0
ADCY4,0,0,-1,0,0,0,0,1,1,-1,1,1,0,0,0,-1,0,-1,0,0,0,-1,0,0
ADCY5,0,0,-1,2,0,1,0,1,-1,0,-1,1,0,1,0,1,0,1,1,0,0,0,1,0
ADCY6,0,0,0,1,-1,0,1,-1,1,0,-1,1,1,0,0,-1,2,0,-1,1,0,1,0,1
ADCY7,0,0,-1,-1,0,0,0,-1,1,1,-1,0,0,-1,0,0,1,-1,0,1,0,-1,-1,-1
ADCY8,1,0,0,0,2,0,0,1,-1,1,1,2,1,-1,2,1,1,0,-1,-1,0,1,1,1
ADCY9,0,0,-1,-1,0,1,0,-1,1,0,-1,-1,1,-1,1,-1,0,-1,0,-1,0,0,-1,-1
ADCY10,1,1,1,-1,0,0,0,0,1,0,1,0,0,0,0,-1,0,1,1,0,0,1,1,0
ADCYAP1,0,0,-1,1,0,-1,0,-1,0,0,-1,1,1,1,1,-1,0,-1,1,0,-1,-1,-1,1
ADCYAP1R1,1,0,0,2,0,1,1,0,1,1,1,1,-1,0,0,1,-1,-1,1,1,0,1,1,0
ADD1,0,0,-1,2,-1,-1,0,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,0,0,-1,0
ADD2,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,-1,1,0
ADD3,0,0,0,1,1,-1,0,1,1,0,1,0,0,1,0,-1,0,0,-1,0,0,-1,-1,0
ADGB,0,-2,-1,-1,0,-1,0,1,0,0,-1,0,0,-1,-1,1,1,-1,1,1,0,-1,-1,0
ADGRA1,-1,0,-1,1,-2,-1,0,1,2,0,0,-1,0,1,1,-2,0,0,-1,0,0,-1,-1,-1
ADGRA2,0,0,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,0,0,-1,0,-1,1,0,1
ADGRA3,0,0,1,-1,1,-1,0,1,0,-1,0,1,-1,0,-1,-1,0,-1,1,0,0,-1,0,0
ADGRB1,1,0,-1,-1,1,0,0,1,-1,1,0,2,1,-1,2,0,0,0,0,-1,0,1,0,1
ADGRB2,0,0,0,-1,-1,-1,0,1,-1,0,2,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
ADGRB3,0,0,2,2,1,-1,0,-1,0,-1,-1,1,-1,0,-1,1,1,-1,1,0,0,1,0,0
ADGRD1,0,0,0,1,-1,0,1,0,1,0,1,1,0,-1,1,-1,0,0,1,0,0,1,0,1
ADGRD2,0,0,0,-1,-1,-1,0,0,1,0,-1,-1,1,-1,1,-1,0,-1,-1,0,0,1,-1,1
ADGRE1,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,-1
ADGRE2,0,0,1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,0,-1,-1,0,1
ADGRE3,0,0,1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,1
ADGRE4P,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,-1
ADGRE5,0,0,1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,0,-1,0,0
ADGRF1,0,0,-1,2,0,0,0,-1,0,-1,-1,0,0,0,0,1,1,1,-1,0,0,0,-1,-1
ADGRF2,0,0,-1,2,0,0,0,-1,0,-1,-1,0,0,0,-1,1,1,1,-1,0,0,0,-1,-1
ADGRF3,0,0,-1,0,0,0,0,1,1,0,1,1,1,1,0,1,-1,0,-1,0,0,-1,1,0
ADGRF4,0,0,-1,2,0,0,0,-1,0,-1,-1,0,0,0,-1,1,1,1,-1,0,0,0,-1,-1
ADGRF5,0,0,-1,2,0,0,0,-1,0,-1,-1,0,0,0,0,1,1,1,-1,0,0,0,-1,-1
ADGRG1,0,0,-1,1,-1,0,0,-1,1,1,-1,0,0,-1,1,0,0,-1,1,1,0,-1,-1,-1
ADGRG3,0,0,-1,1,-1,0,0,-1,1,1,-1,0,0,-1,1,0,0,-1,1,1,0,-1,-1,-1
ADGRG5,0,0,-1,1,-1,0,0,-1,1,1,-1,0,0,-1,1,0,0,-1,1,1,0,-1,-1,-1
ADGRG6,1,-2,-1,-1,1,-1,0,1,0,1,-1,0,0,1,-1,1,1,-1,1,1,0,-1,-1,0
ADGRG7,0,0,1,2,0,1,0,1,0,0,0,1,0,1,-1,1,0,1,-1,0,0,1,-1,0
ADGRL1,0,0,1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,0,-1,0,0
ADGRL2,0,0,-1,2,1,-1,0,1,0,1,-1,0,-1,0,-1,1,-1,1,1,0,-1,-1,-1,0
ADGRL3,0,-1,-1,1,1,-1,0,1,0,0,0,0,0,1,-1,-1,0,-1,1,0,0,-1,-1,0
ADGRL4,0,0,-1,2,1,-1,0,1,0,1,-1,0,0,0,-1,1,-1,1,1,0,-1,-1,-1,0
ADGRV1,0,0,1,1,0,1,1,-1,1,1,1,-1,0,0,-1,-1,0,0,0,1,1,1,0,-1
ADH1A,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,0
ADH1B,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,0
ADH1C,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,0
ADH4,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,0
ADH5,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,0
ADH6,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,0
ADH7,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,0
ADHFE1,1,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
ADI1,0,0,-1,0,0,0,0,2,1,0,1,1,1,0,1,0,-1,0,-2,0,0,-1,1,0
ADIG,0,0,1,-1,0,1,0,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
ADIPOQ,1,0,-1,2,0,1,0,-1,-1,0,0,1,0,1,0,1,0,1,1,1,0,2,1,0
ADIPOR1,1,1,1,-1,-1,0,0,0,1,0,1,0,0,-1,1,-1,-1,1,1,-1,0,1,0,0
ADIPOR2,0,0,0,2,0,0,1,1,1,0,-1,1,1,-1,1,-1,-1,0,-1,1,-1,0,0,1
ADIRF,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,-1,-1,-1,0,-1,1,0,1,-1,0
ADK,-1,0,-1,2,0,-1,0,1,1,0,1,0,-1,2,-1,-1,0,0,-1,1,0,1,-1,0
ADM,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,1,1,-1,-1,-1,0
ADM2,0,0,-1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,-1
ADM5,0,0,0,-1,-1,0,0,-1,-1,1,1,-1,1,0,0,0,0,-1,1,-1,0,-1,0,1
ADNP,0,0,1,2,-1,2,0,1,1,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1
ADNP2,0,0,-1,-1,0,-1,0,-1,0,-1,-2,-1,-1,-1,0,-1,0,-1,1,-2,-1,-1,-1,0
ADO,0,0,-1,1,0,-1,0,1,1,0,1,0,-1,1,0,-1,0,0,-1,1,0,1,-1,0
ADORA1,1,1,1,-1,-1,0,0,0,1,0,1,0,0,-1,1,-1,-1,1,1,-1,0,1,0,0
ADORA2A,0,0,-1,2,-1,0,0,-1,-1,0,-1,-1,1,1,0,-1,0,0,-1,-1,1,-1,1,0
ADORA2A-AS1,0,0,-1,2,-1,0,0,-1,-1,0,-1,-1,1,1,-2,-1,0,0,-1,-1,1,-1,1,0
ADORA2B,0,0,0,-1,0,0,0,0,1,0,1,-1,-1,1,0,-1,-1,-1,-1,0,-1,-1,1,0
ADORA3,0,0,0,0,0,-1,0,-1,-1,0,-1,0,0,0,0,1,0,1,1,0,-1,-1,1,0
ADPGK,0,0,0,1,0,1,1,-2,1,0,1,0,1,-1,0,1,2,1,1,0,0,0,-1,1
ADPRH,0,0,0,2,0,1,0,1,-1,0,-1,1,0,1,-1,1,0,1,1,0,0,0,1,0
ADPRHL1,1,0,1,-1,0,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-2
ADPRHL2,0,0,0,2,-1,-1,0,1,-1,0,-1,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
ADPRM,0,0,0,-1,0,0,0,0,1,0,1,-1,-1,1,0,-1,-1,-1,-1,1,-1,-1,0,0
ADRA1A,0,0,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,0,0,-1,0,-1,-1,0,-1
ADRA1B,0,0,-1,2,-1,0,1,0,1,0,1,1,0,1,0,-1,0,1,-1,0,1,1,-1,-1
ADRA1D,0,0,0,1,-2,-1,0,-1,1,0,1,0,1,-1,1,1,0,1,-1,1,-1,0,0,1
ADRA2A,0,0,0,1,1,-1,0,1,1,0,0,0,0,1,0,-1,0,0,-1,0,0,-1,-1,0
ADRA2B,0,0,-1,1,0,0,0,1,1,0,1,1,-1,0,1,1,0,0,-1,0,0,-1,0,0
ADRA2C,0,0,-1,2,-1,-1,0,1,-2,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,0,0,-1,0
ADRB1,0,0,0,1,2,-1,0,1,1,0,0,-1,0,1,1,-1,0,0,-1,0,0,-1,-1,0
ADRB2,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,-1,0,1,0,0,1,1,-1,0
ADRB3,0,0,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,0,0,-1,0,2,1,0,1
ADRM1,0,0,1,2,-1,2,0,-1,1,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1
ADSL,0,0,-1,1,0,0,0,-1,-1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,-1,-1,1,0
ADSS,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,-1,0,1,1,0,0,0,1,0
ADSSL1,2,2,-1,2,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1
ADTRP,1,0,-1,1,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0,1,-1,0,0,0,-1,-2
AEBP1,1,0,0,2,0,1,1,-1,1,1,1,1,-1,-1,0,1,-1,-1,1,1,0,1,1,1
AEBP2,0,0,1,-1,0,0,1,1,0,1,-1,1,1,1,0,-1,-1,0,-1,1,0,1,1,1
AEN,0,0,0,2,-1,1,1,0,1,0,1,0,0,-1,1,1,0,1,1,0,0,-1,0,1
AES,0,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1
AFAP1,0,0,-1,-1,-1,-1,0,1,-2,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,0
AFAP1-AS1,0,0,-1,-1,-1,-1,0,1,-2,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,0
AFAP1L1,0,0,0,1,-1,0,1,1,1,0,1,1,0,1,1,-1,0,1,0,0,1,1,-1,0
AFAP1L2,0,0,0,1,1,-1,0,1,1,0,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,-1,-1
AFDN,0,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,1,0,-1,1,-1,0,-1,-1,0
AFDN-DT,0,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,1,0,-1,1,-1,0,-1,-1,0
AFF1,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,1,0,0,-1,-1,1
AFF3,0,0,-1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,-1,0,0,-1,1,0
AFF4,0,0,-1,1,-1,0,1,-1,1,0,1,1,0,1,0,-1,2,1,0,0,1,0,-1,0
AFG1L,0,-1,-1,-1,0,-1,0,1,0,-1,-1,-1,0,0,0,1,0,-1,1,0,-1,-1,-1,0
AFG3L1P,0,0,-1,-1,1,-1,0,-1,1,-1,-1,-1,1,-1,0,0,0,-1,0,-1,0,1,-1,-2
AFG3L2,0,0,-1,1,0,-1,0,-1,0,0,-1,-1,1,1,0,-1,0,-1,1,0,-1,-1,-1,0
AFM,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,1,0,0,-1,-1,2
AFMID,0,0,-1,0,1,0,0,-1,1,-1,0,0,0,0,1,-1,0,1,1,1,0,1,0,1
AFP,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,1,0,0,-1,-1,2
AFTPH,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,-1,1,1
AGA,0,0,1,-2,0,-1,0,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0
AGAP1,0,0,-1,-1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,-1,1,0
AGAP2,0,0,0,-1,-1,0,1,-1,1,0,1,1,1,1,1,-1,0,0,-1,0,0,1,0,1
AGAP3,1,0,0,1,0,1,1,1,1,0,-1,1,1,0,1,1,-1,0,1,1,0,-1,1,1
AGAP4,0,0,-1,1,-1,-1,0,1,1,-1,0,0,0,1,2,-1,0,0,1,1,0,1,-1,0
AGAP5,-1,0,-1,1,0,-1,0,1,1,0,0,0,-1,0,-1,-1,0,0,-1,1,0,1,-1,0
AGAP6,0,0,-1,1,-1,-1,0,1,1,-1,1,0,0,0,0,-1,0,0,-1,1,-1,1,-1,-1
AGAP7P,0,0,-1,1,-1,-1,0,1,1,-1,1,0,0,0,0,-1,0,0,-1,1,-1,1,-1,-1
AGAP9,0,0,-1,1,-1,-1,0,1,1,-1,0,0,0,1,2,-1,0,0,1,1,0,1,-1,0
AGAP11,0,0,0,1,0,-1,0,-1,1,0,1,0,0,1,-1,-1,-1,0,-1,1,0,1,-1,0
AGBL1,0,0,0,2,0,1,1,0,1,0,2,0,0,-1,2,1,0,1,1,0,0,0,0,1
AGBL2,0,0,1,2,0,-1,1,1,-1,0,-1,-1,0,1,0,-1,0,-1,1,1,0,1,-1,-1
AGBL3,1,0,0,1,0,1,1,1,1,0,-1,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
AGBL4,0,0,1,2,1,-1,0,1,-1,0,-1,0,-1,0,-2,0,0,1,1,1,0,-1,1,0
AGBL5,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,-1,0,0,-1,1,0
AGER,1,0,-1,0,-2,0,0,-1,-1,-1,-2,0,0,-1,0,-1,0,1,-1,0,-1,0,-1,0
AGFG1,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,0,0,1,2,0,1,0,0,-1,1,0
AGFG2,1,0,0,1,0,0,1,0,1,0,1,1,1,-1,1,1,-1,0,-1,1,0,-1,1,1
AGGF1,0,0,0,-1,0,1,1,-1,1,0,1,-1,0,0,0,-1,0,0,0,1,1,1,0,1
AGK,1,0,0,1,0,1,1,1,1,0,-1,1,1,-2,1,1,-1,0,-1,1,0,-1,1,1
