symbol,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
MAPKAP1,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,1,-1,0,-1,-1,1,-1,-1,-1,-1,0,1,0,0,1,-1,0,0,0,1,0,0,1,1,-1,-1,-1
MAPKAPK2,1,0,1,1,1,0,2,-1,0,-1,1,0,0,1,-1,0,2,0,1,0,1,1,0,-1,-1,1,1,1,0,1,0,0,0,0,0,1,-1,1,1,-1,0,-1
MAPKAPK3,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,-1,1,-1,1,-1,0,0,-1,-1,-1,-2,-1,1
MAPKAPK5,-1,0,1,-1,1,0,-1,0,0,-1,0,-1,0,0,1,1,-1,0,-1,1,1,-1,1,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,-1,2,0,1
MAPT,2,2,1,-1,1,0,-1,1,0,0,0,-1,0,1,0,1,-1,0,-1,0,1,2,2,-1,1,1,0,0,1,-1,1,0,0,2,-1,0,1,2,1,0,2,1
MATK,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,-1
MAVS,-1,1,0,0,-1,-1,1,-1,0,1,-1,1,1,-1,0,1,-1,0,1,0,1,-1,-1,0,1,1,0,1,0,0,-1,1,1,2,1,0,1,0,0,1,0,1
MAX,-1,0,0,-1,-1,1,0,0,0,0,1,-1,0,-1,0,0,1,0,-1,0,1,-1,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,0,-1
MC2R,-1,-1,0,0,1,1,-1,0,0,1,0,1,-1,0,-1,-1,1,0,1,-1,0,0,1,-1,1,1,1,0,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,-1
MDM2,0,0,2,-1,1,1,-1,0,0,0,0,-1,0,0,0,1,2,-1,-1,1,1,0,0,1,-1,1,0,0,0,0,0,-1,1,1,-1,0,0,1,0,2,1,1
MDM4,1,0,1,1,1,0,2,-1,0,-1,1,0,0,1,-1,0,1,0,1,0,1,1,-1,1,-1,1,1,1,0,1,0,0,0,-1,0,1,-1,1,1,-1,0,-1
ME1,-1,-1,0,1,-1,-1,1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,1,0,0,0,0,0,1,0,-2,1,0,1,0,0,-1,1,1,0,0,-1,0,2,-1,0
MECOM,0,0,0,0,1,1,-1,0,0,0,1,1,-1,0,0,0,2,0,0,1,0,1,2,2,-2,0,2,-1,0,1,1,1,1,2,1,0,0,2,1,1,2,2
MED1,0,1,1,-1,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,-1,-1,-1,-1,0,1,1,0,-1,0,0,2,-1,0,0,1,1,0,0,-1
MED12L,0,0,0,0,1,1,-1,0,0,0,1,1,-1,0,0,0,1,-1,0,1,0,1,1,0,-1,0,2,-1,0,1,1,1,1,0,1,0,0,1,0,1,1,1
MED13,1,1,1,-1,2,0,1,2,0,1,1,-1,0,0,0,1,2,0,-1,0,1,1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,0,1,1,1,1,1,0
MED13L,-1,0,1,-1,1,0,-1,0,0,-1,0,-1,0,0,1,1,-1,0,-1,1,1,-1,0,-1,1,1,1,-1,0,0,-1,0,1,0,-1,0,0,1,0,2,0,2
MED16,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,-1
MED24,0,1,1,-1,0,-1,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,-1,-1,-1,-1,0,1,1,0,1,0,0,2,-1,0,0,1,1,0,0,-1
MED30,1,0,0,1,1,1,1,2,0,1,1,2,1,0,2,2,1,1,-1,1,0,1,1,-1,2,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1
MED4,-1,-1,0,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-2,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,1,-1,-2,0,-1,-1,0,1,-1,-1
MEF2A,0,1,0,-1,0,1,2,0,0,0,-1,-1,0,0,0,-1,1,-1,-1,0,1,-1,-1,-1,-1,-1,1,0,0,1,0,1,0,0,-1,0,0,-1,1,1,0,-1
MEF2B,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,1,-1,1,-1,2,0,0,-1,-1,-1,-1,0,-1
MEF2C,1,1,0,1,1,1,-1,0,-2,1,1,-1,0,0,0,1,1,0,0,-1,1,1,0,-1,1,1,1,0,1,-1,0,1,0,0,0,1,1,1,1,0,0,0
MEF2D,1,-1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,0,1,1,0,1,0,0,0,-1,0,1,0,1,1,-1,0,-1
MEGF8,1,1,-1,-1,-1,0,-1,-1,0,1,-1,0,0,0,0,0,-1,0,1,-1,-1,-1,-1,1,-1,-2,-1,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,0,0,-1
MET,1,1,2,0,1,1,2,0,0,0,2,1,1,1,0,0,1,0,0,1,1,-1,0,2,-1,1,1,2,1,0,1,1,1,-1,1,1,1,-1,0,1,2,2
MFN1,0,-1,0,0,1,1,-1,0,0,0,1,1,-1,0,0,0,0,0,-1,1,0,1,1,0,-1,0,2,-1,0,1,1,1,1,0,1,0,0,2,1,1,1,1
MFN2,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,0,1,0,-1,-1,-1,-1,1,-1,1,2,0,-1,0,1,1,0,1,0,2,-1,0,0,0,-1,-1,0,0,0,-1
MFNG,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,0,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,-1,0,-1,-1,-1,-1,1,-1
MGRN1,1,-1,1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,-1,-1,-2,-1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,-1,0,-1,0,-1,0,-1,-1,-1,1
MKNK1,-1,-1,-1,1,0,-1,1,-1,0,-1,0,1,0,1,0,0,-1,-1,1,-1,-1,1,-1,0,1,0,1,1,0,1,0,1,-1,0,0,0,0,-1,1,1,0,-1
MKNK2,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,-1
MLST8,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,1
MLYCD,0,-1,1,-1,1,-1,-1,1,0,0,0,1,0,1,0,-1,1,-1,1,0,0,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,1,-1,-2,-1,1,-1,-1,-1,1
MMP2,1,0,1,-1,1,0,0,0,0,1,0,-1,0,0,0,-1,-2,-1,1,0,1,0,-1,-1,1,0,1,-1,1,-2,0,-1,-1,1,-1,0,1,-1,0,-1,-1,1
MOB1A,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,-1,-1,0,1,1,1,0,0,-1,0,0,1,0,-1,0,1,1,0,-1,0,0,-1,0,0,1,-1
MOB1B,-1,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
MRAS,-1,-1,0,0,1,1,-1,0,0,0,1,1,-1,-1,0,0,0,-1,0,1,-1,1,1,1,1,-1,0,-1,0,1,1,1,1,0,1,0,0,1,0,0,2,1
MST1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,-1,-1,1,0,0,1,0,1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1,1
MST1R,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,1,-1,1,0,0,1,0,-1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1,1
MTOR,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,0,1,0,-1,-1,-1,-1,1,-1,1,2,0,-1,0,1,1,0,1,0,2,-1,0,0,0,-1,-1,0,0,0,-1
MUC5B,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,1,-2,-1,-1,-1,-1,1,-1,-1,-1,0,-1,2,0,-1,-1,0,-1,-1,-1,0,1,-1,-1,-1,-1,1
MYB,-1,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,1,0,0,0,0,-1,-1,0,-1,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,-1,-1
MYC,1,1,0,1,1,1,0,2,0,1,1,2,1,0,1,2,2,1,-1,2,2,1,-1,2,2,1,0,1,0,1,0,1,1,1,0,0,-1,1,0,1,1,1
MYD88,-1,0,0,0,-1,-1,-1,0,0,0,0,1,-1,1,0,0,-1,0,-1,-1,-1,0,0,0,1,1,0,1,0,0,1,0,1,-1,0,0,0,1,0,-1,-1,1
MYL2,-1,0,1,-1,1,0,-1,0,0,-1,0,-1,0,0,1,1,-1,0,-1,1,1,-1,0,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,-1,2,0,1
MYL6,-1,0,1,-1,1,0,-1,-1,0,-1,0,-1,0,0,0,1,-1,-1,-1,1,1,-1,0,0,1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,-1,0,1
MYL6B,-1,0,1,-1,1,0,-1,-1,0,-1,0,-1,0,0,0,1,-1,-1,-1,1,1,-1,0,0,1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,-1,0,1
MYL9,1,0,0,1,1,0,2,0,0,0,1,1,1,0,1,1,-1,1,0,1,1,-1,1,1,1,1,0,1,0,1,1,2,1,0,1,0,1,1,-1,1,1,1
MYLK,-1,0,0,0,1,-1,-1,0,0,0,0,1,-1,-1,0,0,-1,-1,0,1,-1,-1,1,1,1,1,0,-1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
MYLK3,1,0,1,-1,1,0,0,0,0,1,-1,-1,0,0,0,-1,-1,-1,1,0,1,0,-1,2,1,0,1,-1,1,-2,-1,-1,-1,1,-1,0,1,-1,0,0,-1,1
NBL1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,0,1,1,0,1,0,2,-1,0,0,0,-1,-1,1,0,0,-1
NCK1,-1,-1,0,0,1,1,-1,0,0,0,1,1,-1,-1,0,0,0,-1,0,1,-1,1,1,1,1,-1,1,-1,0,1,1,1,0,0,1,0,0,1,0,0,2,1
NCK2,1,0,1,-1,0,-1,0,0,0,1,0,0,0,0,0,1,1,0,1,2,1,1,0,0,1,0,1,1,0,1,0,1,-1,0,-1,0,0,-1,0,2,1,-1
NCOA1,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,2,-1,1,1,1,1,1,0,-1,0,0,1,0,1,0,1,1,0,-1,0,1,-1,0,2,1,-1
NCOA2,1,0,0,1,1,1,-1,2,0,1,1,2,1,0,0,1,0,-1,-1,1,0,0,0,1,1,1,-1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
NCOA3,1,0,0,1,1,0,2,-1,2,-1,1,1,1,0,1,1,2,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,-2,1,1,-1,1,1,1
NCOR1,1,1,1,1,-1,-2,0,0,0,1,-1,1,0,-1,0,1,-1,0,-1,-1,1,0,1,-1,-1,-1,-1,1,0,0,-1,0,0,-1,-1,0,0,-1,1,0,1,0
NCOR2,-1,0,1,-1,1,-1,-1,0,0,-1,-1,-1,0,0,1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,0,0,-1,0,1,0,-1,0,0,1,0,-2,0,-2
NCSTN,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,-1,0,1,1,1,1,0,1,-1,0,1,1,0,1,0,0,0,-1,0,1,0,1,1,1,0,-1
NEO1,0,1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,0,0,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,2,0,0,1,-1,0,0,2,-1,0,0,0,1,1,-1,-1
NF1,1,1,1,-1,0,0,-1,0,0,1,0,-1,0,0,0,1,-1,0,-1,0,1,-1,1,-1,-1,-1,0,1,1,0,-1,0,0,0,-1,0,0,1,1,0,0,-1
NF2,-1,-1,0,-1,-2,-1,0,0,0,-1,-1,1,0,-1,0,-1,-1,-1,0,-1,-1,-1,1,1,-1,-1,0,-1,1,0,-1,1,1,0,-1,0,-1,-1,-1,-1,1,-1
NFATC1,-1,-1,0,-1,-1,-1,0,0,0,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1,0,-1,-1,-1,-1,1,-1,0,-1,0,-2,-1,-1,-1,-1,0
NFATC2,1,0,0,1,1,0,0,-1,0,0,1,1,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,1,1,2,1,0,1,-2,1,1,-1,1,1,1
NFATC3,1,0,1,-1,1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,0,1,-1,1,-1,1,0,1,-1,1,-1,-1,-1,-1,1,-1,0,2,0,-1,-1,-1,1
NFATC4,-1,-1,0,-1,-1,-1,-1,0,0,0,1,-1,0,-1,0,0,-1,0,-1,1,1,-1,0,-1,1,1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,-1
NFKB1,0,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,1,-1,-1,0,-1,-1,0
NFKB2,0,0,1,0,0,0,0,1,0,1,0,-1,0,-1,0,0,-1,0,-1,0,1,1,1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,0,1,0,-1,-1,-1
NFKBIA,-1,0,0,-1,-1,2,0,0,0,0,1,0,0,-1,0,0,1,0,-1,0,1,0,1,-1,1,1,-1,-1,-1,0,0,-1,-1,0,0,0,0,1,0,0,0,-1
NFKBIB,1,1,-1,-1,-1,0,-1,-1,0,1,-1,0,0,0,0,0,-1,0,1,-1,-1,-1,2,1,-1,-1,-1,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
NGF,-1,-1,0,1,0,-1,0,0,0,-1,1,1,0,1,0,-1,2,1,1,0,-1,1,1,-1,1,1,-1,1,0,1,2,1,-1,0,0,0,0,-1,1,1,1,-1
NGFR,1,1,1,-1,0,0,-1,1,0,1,0,-1,0,0,0,1,-1,0,-1,0,1,1,0,-1,1,1,0,1,1,-1,1,0,0,0,-1,0,0,1,1,0,0,-1
NKD1,0,0,1,-1,1,0,-1,0,0,1,-1,-1,0,0,0,-1,-1,-1,1,0,1,0,-1,2,1,0,1,-1,1,-2,-1,-1,-1,1,-1,0,1,-1,0,-1,-1,1
NKD2,1,-1,-1,1,1,1,1,-1,0,1,1,1,0,1,-1,1,-1,1,1,1,1,-1,-1,-1,0,1,1,1,1,0,-1,0,1,-1,1,1,1,1,1,-1,0,-1
NLK,1,1,1,-1,0,0,-1,0,0,1,0,-1,0,0,0,1,-1,0,-1,0,1,-1,1,-1,-1,-1,0,1,1,0,-1,0,0,0,-1,0,0,1,1,0,0,-1
NLRC4,1,1,1,-1,0,1,-1,0,0,1,0,1,0,0,0,1,0,-1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,-1,0,0,-1,0,1,1,-1
NLRP6,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,1,-2,-1,-1,-1,-1,1,-1,-1,-1,0,-1,2,0,-1,-1,0,-1,-1,-1,0,1,-1,-1,-1,-1,1
NLRX1,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,1,-1,1,1,-1,-1,1,-1,1,-1,0,-1,2,0,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,1
NOD1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,2,-1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1
NOD2,0,0,1,-1,1,0,-1,0,0,1,-1,-1,0,0,0,-1,-1,-1,1,0,1,0,-1,2,1,0,1,-1,1,-2,-1,-1,-1,1,-1,0,1,-1,0,-1,-1,1
NODAL,0,0,1,0,1,0,-1,-1,0,1,1,-1,0,1,0,-1,-1,0,0,0,1,1,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,-1,-1,-2,-1,-1
NOG,1,1,1,-1,2,0,0,2,0,1,1,-1,0,0,0,1,1,0,-1,0,1,1,1,-1,1,1,0,1,1,1,1,1,1,0,-1,0,0,1,1,0,1,-1
NOS1,-1,0,1,-1,1,0,-1,0,0,-1,0,-1,0,0,1,1,-1,0,-1,1,1,-1,0,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,0,2,0,1
NOS3,1,0,1,0,1,0,0,0,0,0,2,1,1,1,1,-1,0,1,0,1,1,1,0,2,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,2,1,1
NOTCH1,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,0,-1,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,0,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
NOTCH3,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,0,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,0,-1
NOTUM,0,1,1,-1,1,0,1,1,0,1,1,-1,0,0,-1,1,-1,0,-1,0,1,1,0,1,-1,1,0,1,1,1,1,0,2,2,-1,0,1,1,1,-1,0,-1
NOX4,-1,1,0,0,-1,1,2,1,0,-1,-1,1,0,0,0,1,-1,1,1,-1,0,1,-1,2,1,1,0,1,0,-1,-1,-1,-1,0,-1,0,1,1,-1,0,0,2
NPPB,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,0,1,0,-1,-1,-1,-1,1,-1,1,2,0,-1,0,1,1,0,1,0,2,-1,0,0,0,-1,-1,0,0,0,-1
NPPC,-1,0,1,-1,0,-1,0,0,0,0,-1,1,0,-1,0,1,-1,-1,-1,0,1,1,-1,-1,-1,0,-1,1,0,1,-1,1,0,0,-1,0,0,-1,0,0,1,-1
NPR1,1,-1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,-1,0,-1
NPR2,0,0,-1,1,-1,1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,0,2,-1,-1,-1,1,-1,-1,-1,-1,1,0,1,0,1,-1,2,1,0,-1,-1,1,-1,-1,-1
NPRL2,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,1,-1,1,0,0,1,0,-1,1,-1,1,-1,0,0,-1,-1,-1,-2,-1,1
NPRL3,0,-1,1,-1,-1,-1,-1,-2,0,-1,-1,-1,0,0,0,0,1,-1,-1,-1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,-1,2,-1,0,-1,0,-1,-1,-1,1
NPY,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,-1,0,1,1,1,1,0,-1,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1
NPY1R,0,-1,0,-1,0,-2,1,0,0,0,-1,-1,-1,0,0,-1,1,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,1,0,-1,0,0,-1,0,-1,-1,0
NR1H3,1,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,1,1,0,1,-1,-1,1,1,-1,-1,1,1,1,0,-1,-1,-1,0,0,-1,0,1,1,1,-1,-1,1
NR4A1,-1,0,1,-1,1,0,-1,-1,0,-1,0,-1,0,0,0,1,1,-1,-1,1,1,-1,0,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,-1,0,1
NRF1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,1,1,1,1
NRG1,-1,1,0,1,0,1,-2,1,0,-1,-2,2,1,0,0,-1,-1,-1,-1,-1,0,0,1,-1,2,-1,-1,-1,0,1,1,-1,-1,1,0,0,0,-1,0,-1,1,1
NRG2,1,0,0,1,1,-1,0,0,0,1,0,-1,0,0,0,1,1,0,0,1,1,1,1,2,0,1,0,1,1,1,1,1,0,2,0,1,0,1,1,-1,-1,-1
NRG3,1,1,1,0,1,1,1,1,0,1,0,-1,0,1,0,-1,1,0,0,0,1,1,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,1,-1,0,1,1,0,-1,-1,0
NSMAF,1,0,0,1,1,1,-2,0,0,1,1,1,1,0,0,1,0,-1,-1,1,0,0,1,1,-1,-1,-1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
NTF3,-1,0,1,0,1,-1,0,0,0,1,-1,-1,0,-1,0,1,-1,-1,-1,1,-1,-1,-1,0,1,-1,0,1,0,0,0,-1,0,-1,-1,0,1,-2,0,-1,0,1
NTF4,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
NTRK1,1,-1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,-1,0,1,1,0,1,0,0,0,-1,0,1,0,1,1,-1,0,-1
NTRK2,1,-1,0,1,-1,0,-1,0,0,-1,-1,-1,0,-1,0,1,-1,0,0,0,1,0,-1,-1,1,0,-1,0,0,1,0,0,0,0,1,0,0,-1,1,-1,-1,0
NTRK3,0,1,0,-1,0,1,1,0,0,0,-1,-1,0,0,0,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,0,0,0,1,-1,2,0,0,-1,0,0,-1,1,2,0,-1
NTSR1,1,-1,0,1,1,-1,1,-1,0,-1,1,1,1,0,1,1,-1,1,-1,2,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
NUMB,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,0,1,0,-1,0,1,-1,1,0,-1,1,-1,0,-1,0,0,-1,-1,2,0,0,0,1,0,-1,0,-1
NUMBL,1,1,-1,-1,-1,0,-1,-1,0,1,-1,0,0,0,0,0,-1,0,1,-1,-1,-1,-2,1,-1,-1,-1,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,0,0,-1
OPRD1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,1,0,-1
ORAI1,-1,0,1,-1,1,0,-1,0,0,-1,-1,-1,0,0,1,1,-1,0,-1,1,1,-1,-1,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,0,-2,0,1
ORAI2,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,2,0,0,1,1,1,-1,2,-1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,-1,1,1,1
ORAI3,1,0,1,-1,0,0,-1,0,0,-1,-1,-1,0,0,0,0,1,-1,-1,0,1,0,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,0,-1,0,0,0,-1,-1,-1,1
OSM,-1,-1,0,-1,-1,-1,0,0,0,-1,-1,1,0,-1,0,-1,-1,-1,0,-1,-1,-1,1,1,-1,-1,0,-1,1,0,-1,1,1,0,-1,0,-1,-1,-1,-1,1,-1
OSMR,1,0,0,1,1,2,2,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,-1,0,2,0,1,1,1,1,1,-1,1,0
OXT,-1,1,0,0,-1,-1,1,-1,0,1,-1,1,1,-1,0,0,-1,0,1,0,1,-1,-1,0,1,1,0,1,0,0,-1,1,1,0,1,0,1,0,0,1,0,1
OXTR,-1,0,0,1,1,-1,-1,-1,0,1,0,1,-1,1,0,0,1,0,-1,-1,-1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,-1,-1,1
P2RY1,0,0,0,0,1,1,-1,0,0,0,1,1,-1,0,0,0,1,-1,0,1,0,1,1,-1,-1,0,2,-1,0,1,1,1,1,0,1,0,0,1,0,1,1,1
PAK1,-1,0,0,0,0,0,2,-1,0,-1,-1,1,0,0,0,1,1,0,1,1,-1,1,2,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,1
PAK2,-1,-1,-1,0,1,0,-1,0,0,0,1,1,-1,0,0,0,1,0,-1,1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,0,1,0,1,2,1,0,1,1
PAK4,1,1,-1,-1,-1,0,-1,-1,0,1,-1,0,0,0,0,0,-1,0,1,-1,-1,-1,2,1,-1,-1,-1,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
PAK6,0,-1,0,-1,0,0,1,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,1,0,0,-1,-1,1,-1,0,-1,1,0,-1,0,2,-1,0,0,0,0,-1,-1,-2
PARD3,1,0,0,0,0,-1,1,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,0,1,-1,1,0,1,-1,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0
PARD6A,1,0,1,-1,1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,0,1,-1,1,-1,1,0,1,-1,1,-1,-1,-1,-1,2,-1,0,2,0,-1,-1,-1,1
PARD6B,1,0,0,1,1,0,0,-1,0,0,1,1,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,1,1,2,1,0,1,-2,1,1,-1,1,1,1
PARD6G,-1,-1,0,-1,-1,-1,0,0,0,-1,0,1,-1,-1,-1,-1,-2,-1,-1,-1,0,0,-1,-1,-1,1,0,-1,-1,-1,0,1,-1,0,-1,0,-2,-1,-1,-1,-1,0
PCK2,-1,-1,0,-1,-1,-1,-1,0,0,0,1,-1,0,-1,0,0,-1,0,-1,1,1,-1,0,-1,1,1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,-1
PDCD1,-1,0,1,-1,0,-1,0,0,0,0,-1,1,-1,-1,0,-1,-2,-1,-1,0,-2,1,-1,-1,-1,0,-1,1,0,1,-1,1,-1,0,-2,0,0,-2,0,-1,1,-1
